Tagging ID,Day,Ai_trk,GP Job Name,Impressions,Media Cost,visits,Call Leads,Web Leads
4364419SOC-BDA1-C3,28-Jun-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,362,$9.52 ,#N/A,#N/A,#N/A
4364419SOC-BDA2-C1,28-Jun-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,524,$9.73 ,4,#N/A,#N/A
4364419SOC-BDA2-C3,28-Jun-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,316,$9.24 ,#N/A,#N/A,#N/A
4364419SOC-BDA2-C5,28-Jun-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,354,$7.46 ,3,0,7
4364419SOC-BDA3-C1,28-Jun-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,946,$13.36 ,4,#N/A,#N/A
4364419SOC-BDA3-C2,28-Jun-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,915,$19.95 ,3,#N/A,#N/A
4364419SOC-BDA3-C3,28-Jun-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,"1,552",$27.14 ,5,#N/A,#N/A
4364419SOC-BDA4-C1,28-Jun-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,"1,420",$28.87 ,14,#N/A,#N/A
4364419SOC-BDA4-C2,28-Jun-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,808,$23.46 ,8,0,1
4364419SOC-BDA5-C2,28-Jun-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,313,$6.51 ,3,1,0
4364519SOC-BDA1-C1,29-Jun-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,376,$4.93 ,3,#N/A,#N/A
4364519SOC-BDA1-C2,29-Jun-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,307,$9.60 ,3,#N/A,#N/A
4364519SOC-BDA1-C3,29-Jun-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,487,$11.65 ,2,#N/A,#N/A
4364519SOC-BDA2-C1,29-Jun-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,250,$5.11 ,3,#N/A,#N/A
4364519SOC-BDA2-C3,29-Jun-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,"1,719",$51.55 ,11,1,0
4364519SOC-BDA2-C5,29-Jun-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,284,$6.93 ,2,#N/A,#N/A
4364519SOC-BDA3-C1,29-Jun-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,"1,983",$26.99 ,8,#N/A,#N/A
4364519SOC-BDA3-C2,29-Jun-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,973,$18.10 ,2,#N/A,#N/A
4364519SOC-BDA3-C3,29-Jun-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,872,$16.38 ,#N/A,#N/A,#N/A
4364519SOC-BDA4-C1,29-Jun-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,"1,180",$18.12 ,3,#N/A,#N/A
4364519SOC-BDA4-C2,29-Jun-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,866,$26.91 ,6,#N/A,#N/A
4364519SOC-BDA5-C2,29-Jun-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,390,$14.43 ,#N/A,#N/A,#N/A
4364619SOC-BDA1-C1,30-Jun-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,656,$7.22 ,3,0,1
4364619SOC-BDA1-C2,30-Jun-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,377,$10.57 ,2,0,1
4364619SOC-BDA1-C3,30-Jun-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,729,$17.63 ,1,#N/A,#N/A
4364619SOC-BDA2-C1,30-Jun-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,418,$7.47 ,3,#N/A,#N/A
4364619SOC-BDA2-C3,30-Jun-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,404,$10.17 ,7,#N/A,#N/A
4364619SOC-BDA2-C5,30-Jun-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,268,$6.36 ,#N/A,#N/A,#N/A
4364619SOC-BDA3-C1,30-Jun-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,"2,585",$34.78 ,7,#N/A,#N/A
4364619SOC-BDA3-C2,30-Jun-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,392,$7.37 ,#N/A,#N/A,#N/A
4364619SOC-BDA3-C3,30-Jun-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,"1,104",$18.69 ,1,#N/A,#N/A
4364619SOC-BDA4-C1,30-Jun-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,"1,742",$26.92 ,7,#N/A,#N/A
4364619SOC-BDA4-C2,30-Jun-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,973,$26.30 ,12,#N/A,#N/A
4364619SOC-BDA5-C2,30-Jun-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,393,$13.16 ,2,#N/A,#N/A
4364719SOC-BDA1-C1,1-Jul-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,324,$4.95 ,3,0,1
4364719SOC-BDA1-C2,1-Jul-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,333,$7.11 ,3,#N/A,#N/A
4364719SOC-BDA1-C3,1-Jul-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,156,$3.26 ,2,#N/A,#N/A
4364719SOC-BDA2-C1,1-Jul-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,173,$7.46 ,2,#N/A,#N/A
4364719SOC-BDA2-C3,1-Jul-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,1,$0.02 ,2,#N/A,#N/A
4364719SOC-BDA3-C1,1-Jul-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,"1,678",$23.55 ,4,#N/A,#N/A
4364719SOC-BDA3-C2,1-Jul-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,90,$0.45 ,1,#N/A,#N/A
4364719SOC-BDA3-C3,1-Jul-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,81,$0.61 ,1,#N/A,#N/A
4364719SOC-BDA4-C1,1-Jul-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,204,$4.06 ,1,#N/A,#N/A
4364719SOC-BDA4-C2,1-Jul-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,773,$22.66 ,6,#N/A,#N/A
4364719SOC-BDA5-C2,1-Jul-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,24,$0.87 ,1,#N/A,#N/A
4364819SOC-BDA1-C1,2-Jul-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,146,$2.04 ,#N/A,#N/A,#N/A
4364819SOC-BDA1-C2,2-Jul-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,335,$7.24 ,5,0,2
4364819SOC-BDA1-C3,2-Jul-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,340,$7.15 ,1,#N/A,#N/A
4364819SOC-BDA2-C1,2-Jul-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,175,$6.90 ,1,#N/A,#N/A
4364819SOC-BDA2-C5,2-Jul-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,6,$0.61 ,#N/A,#N/A,#N/A
4364819SOC-BDA3-C1,2-Jul-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,977,$19.30 ,4,#N/A,#N/A
4364819SOC-BDA3-C2,2-Jul-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,5,$0.52 ,#N/A,#N/A,#N/A
4364819SOC-BDA3-C3,2-Jul-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,332,$4.69 ,#N/A,#N/A,#N/A
4364819SOC-BDA4-C1,2-Jul-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,774,$14.69 ,4,#N/A,#N/A
4364819SOC-BDA4-C2,2-Jul-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,325,$9.47 ,2,#N/A,#N/A
4364819SOC-BDA5-C2,2-Jul-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,37,$1.26 ,#N/A,#N/A,#N/A
4364919SOC-BDA1-C1,3-Jul-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,250,$4.25 ,#N/A,#N/A,#N/A
4364919SOC-BDA1-C2,3-Jul-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,56,$2.33 ,#N/A,#N/A,#N/A
4364919SOC-BDA1-C3,3-Jul-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,81,$0.84 ,#N/A,#N/A,#N/A
4364919SOC-BDA2-C1,3-Jul-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,18,$0.26 ,#N/A,#N/A,#N/A
4364919SOC-BDA2-C5,3-Jul-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,5,$0.36 ,#N/A,#N/A,#N/A
4364919SOC-BDA3-C1,3-Jul-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,931,$25.56 ,1,1,0
4364919SOC-BDA3-C2,3-Jul-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,15,$0.25 ,#N/A,#N/A,#N/A
4364919SOC-BDA3-C3,3-Jul-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,77,$1.29 ,1,#N/A,#N/A
4364919SOC-BDA4-C1,3-Jul-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,367,$7.04 ,6,#N/A,#N/A
4364919SOC-BDA4-C2,3-Jul-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,347,$14.82 ,5,#N/A,#N/A
4364919SOC-BDA5-C2,3-Jul-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,140,$5.34 ,1,#N/A,#N/A
4365019SOC-BDA1-C1,4-Jul-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,505,$13.96 ,5,0,4
4365019SOC-BDA1-C2,4-Jul-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,419,$12.18 ,8,0,6
4365019SOC-BDA1-C3,4-Jul-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,220,$2.44 ,1,#N/A,#N/A
4365019SOC-BDA2-C1,4-Jul-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,59,$0.83 ,1,#N/A,#N/A
4365019SOC-BDA2-C3,4-Jul-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,1,$0.01 ,#N/A,#N/A,#N/A
4365019SOC-BDA2-C5,4-Jul-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,6,$1.34 ,#N/A,#N/A,#N/A
4365019SOC-BDA3-C1,4-Jul-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,839,$16.28 ,4,#N/A,#N/A
4365019SOC-BDA3-C2,4-Jul-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,2,$0.00 ,#N/A,#N/A,#N/A
4365019SOC-BDA3-C3,4-Jul-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,690,$11.04 ,5,#N/A,#N/A
4365019SOC-BDA4-C1,4-Jul-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,286,$4.08 ,#N/A,#N/A,#N/A
4365019SOC-BDA4-C2,4-Jul-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,837,$22.98 ,5,#N/A,#N/A
4365019SOC-BDA5-C2,4-Jul-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,47,$1.12 ,1,#N/A,#N/A
4365119SOC-BDA1-C1,5-Jul-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,611,$12.95 ,4,0,1
4365119SOC-BDA1-C2,5-Jul-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,290,$9.25 ,3,#N/A,#N/A
4365119SOC-BDA1-C3,5-Jul-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,283,$3.97 ,2,#N/A,#N/A
4365119SOC-BDA2-C1,5-Jul-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,247,$4.92 ,2,0,1
4365119SOC-BDA2-C3,5-Jul-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,108,$1.91 ,1,#N/A,#N/A
4365119SOC-BDA2-C5,5-Jul-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,69,$3.35 ,#N/A,#N/A,#N/A
4365119SOC-BDA3-C1,5-Jul-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,"1,556",$21.30 ,6,#N/A,#N/A
4365119SOC-BDA3-C2,5-Jul-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,35,$1.80 ,1,#N/A,#N/A
4365119SOC-BDA3-C3,5-Jul-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,399,$4.34 ,3,#N/A,#N/A
4365119SOC-BDA4-C1,5-Jul-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,453,$8.28 ,1,#N/A,#N/A
4365119SOC-BDA4-C2,5-Jul-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,852,$17.83 ,11,0,1
4365119SOC-BDA5-C2,5-Jul-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,25,$0.52 ,1,#N/A,#N/A
4365219SOC-BDA1-C1,6-Jul-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,575,$11.91 ,2,0,1
4365219SOC-BDA1-C2,6-Jul-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,353,$11.06 ,3,0,1
4365219SOC-BDA1-C3,6-Jul-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,262,$4.54 ,#N/A,#N/A,#N/A
4365219SOC-BDA2-C1,6-Jul-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,525,$12.81 ,4,#N/A,#N/A
4365219SOC-BDA2-C3,6-Jul-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,92,$2.24 ,2,#N/A,#N/A
4365219SOC-BDA2-C5,6-Jul-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,323,$7.88 ,1,#N/A,#N/A
4365219SOC-BDA3-C1,6-Jul-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,"1,290",$15.31 ,5,#N/A,#N/A
4365219SOC-BDA3-C2,6-Jul-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,276,$6.42 ,#N/A,#N/A,#N/A
4365219SOC-BDA3-C3,6-Jul-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,326,$3.56 ,2,#N/A,#N/A
4365219SOC-BDA4-C1,6-Jul-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,431,$9.62 ,3,#N/A,#N/A
4365219SOC-BDA4-C2,6-Jul-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,606,$15.33 ,3,#N/A,#N/A
4365219SOC-BDA5-C2,6-Jul-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,26,$0.53 ,1,#N/A,#N/A
4365319SOC-BDA1-C1,7-Jul-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,352,$7.00 ,3,#N/A,#N/A
4365319SOC-BDA1-C2,7-Jul-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,269,$6.57 ,1,#N/A,#N/A
4365319SOC-BDA1-C3,7-Jul-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,360,$6.29 ,1,#N/A,#N/A
4365319SOC-BDA2-C1,7-Jul-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,321,$8.00 ,2,#N/A,#N/A
4365319SOC-BDA2-C3,7-Jul-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,61,$2.80 ,#N/A,#N/A,#N/A
4365319SOC-BDA2-C5,7-Jul-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,275,$7.31 ,#N/A,#N/A,#N/A
4365319SOC-BDA3-C1,7-Jul-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,908,$12.80 ,2,#N/A,#N/A
4365319SOC-BDA3-C2,7-Jul-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,130,$2.83 ,#N/A,#N/A,#N/A
4365319SOC-BDA3-C3,7-Jul-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,721,$9.56 ,1,#N/A,#N/A
4365319SOC-BDA4-C1,7-Jul-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,372,$6.82 ,2,#N/A,#N/A
4365319SOC-BDA4-C2,7-Jul-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,647,$14.58 ,9,#N/A,#N/A
4365319SOC-BDA5-C2,7-Jul-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,134,$3.23 ,1,#N/A,#N/A
4365419SOC-BDA1-C1,8-Jul-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,424,$7.35 ,2,#N/A,#N/A
4365419SOC-BDA1-C2,8-Jul-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,490,$12.34 ,3,0,3
4365419SOC-BDA1-C3,8-Jul-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,369,$6.34 ,1,#N/A,#N/A
4365419SOC-BDA2-C1,8-Jul-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,636,$10.98 ,3,#N/A,#N/A
4365419SOC-BDA2-C3,8-Jul-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,200,$6.61 ,1,#N/A,#N/A
4365419SOC-BDA2-C5,8-Jul-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,233,$5.18 ,#N/A,#N/A,#N/A
4365419SOC-BDA3-C1,8-Jul-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,785,$12.34 ,8,1,0
4365419SOC-BDA3-C2,8-Jul-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,13,$0.32 ,#N/A,#N/A,#N/A
4365419SOC-BDA3-C3,8-Jul-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,681,$11.61 ,3,#N/A,#N/A
4365419SOC-BDA4-C1,8-Jul-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,"1,260",$25.00 ,9,1,0
4365419SOC-BDA4-C2,8-Jul-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,17,$0.45 ,#N/A,#N/A,#N/A
4365419SOC-BDA5-C2,8-Jul-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,74,$2.09 ,#N/A,#N/A,#N/A
4365519SOC-BDA1-C1,9-Jul-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,588,$14.31 ,1,#N/A,#N/A
4365519SOC-BDA1-C2,9-Jul-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,569,$11.72 ,1,0,1
4365519SOC-BDA1-C3,9-Jul-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,259,$5.93 ,2,#N/A,#N/A
4365519SOC-BDA2-C1,9-Jul-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,997,$22.72 ,4,#N/A,#N/A
4365519SOC-BDA2-C3,9-Jul-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,40,$0.85 ,#N/A,#N/A,#N/A
4365519SOC-BDA2-C5,9-Jul-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,219,$4.73 ,1,#N/A,#N/A
4365519SOC-BDA3-C1,9-Jul-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,988,$14.54 ,5,#N/A,#N/A
4365519SOC-BDA3-C2,9-Jul-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,35,$0.54 ,1,#N/A,#N/A
4365519SOC-BDA3-C3,9-Jul-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,778,$11.99 ,5,#N/A,#N/A
4365519SOC-BDA4-C1,9-Jul-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,"1,268",$24.48 ,6,#N/A,#N/A
4365519SOC-BDA4-C2,9-Jul-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,93,$2.12 ,#N/A,#N/A,#N/A
4365519SOC-BDA5-C2,9-Jul-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,5,$0.15 ,1,#N/A,#N/A
4365619SOC-BDA1-C1,10-Jul-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,586,$12.01 ,3,0,1
4365619SOC-BDA1-C2,10-Jul-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,625,$13.77 ,3,#N/A,#N/A
4365619SOC-BDA1-C3,10-Jul-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,348,$6.40 ,2,#N/A,#N/A
4365619SOC-BDA2-C1,10-Jul-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,"1,013",$22.89 ,8,#N/A,#N/A
4365619SOC-BDA2-C3,10-Jul-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,57,$1.47 ,#N/A,#N/A,#N/A
4365619SOC-BDA2-C5,10-Jul-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,65,$1.08 ,#N/A,#N/A,#N/A
4365619SOC-BDA3-C1,10-Jul-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,"1,006",$12.42 ,3,#N/A,#N/A
4365619SOC-BDA3-C2,10-Jul-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,110,$2.24 ,#N/A,#N/A,#N/A
4365619SOC-BDA3-C3,10-Jul-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,706,$11.24 ,3,#N/A,#N/A
4365619SOC-BDA4-C1,10-Jul-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,"1,057",$18.89 ,5,#N/A,#N/A
4365619SOC-BDA4-C2,10-Jul-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,327,$5.00 ,1,#N/A,#N/A
4365619SOC-BDA5-C2,10-Jul-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,79,$1.93 ,#N/A,#N/A,#N/A
4365719SOC-BDA1-C1,11-Jul-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,739,$13.54 ,#N/A,#N/A,#N/A
4365719SOC-BDA1-C2,11-Jul-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,337,$6.95 ,5,0,4
4365719SOC-BDA1-C3,11-Jul-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,411,$9.09 ,2,#N/A,#N/A
4365719SOC-BDA2-C1,11-Jul-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,896,$16.26 ,5,#N/A,#N/A
4365719SOC-BDA2-C3,11-Jul-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,115,$1.69 ,1,#N/A,#N/A
4365719SOC-BDA2-C5,11-Jul-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,359,$6.42 ,#N/A,#N/A,#N/A
4365719SOC-BDA3-C1,11-Jul-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,918,$10.21 ,3,#N/A,#N/A
